outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_relative_humidity_predicted_1,diffuse_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_relative_humidity_predicted_2,diffuse_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_3
21.0,49,324,196,20.2,49.166666666666664,71.33333333333333,41.0,20.683333333333334,52.666666666666664,35.666666666666664,20.5,23.691666666666663,41.5,232.0,265.8333333333333
23.0,29,519,406,20.7,45.833333333333336,157.83333333333334,108.66666666666667,20.766666666666666,50.333333333333336,78.91666666666667,54.333333333333336,23.60833333333333,41.708333333333336,231.79166666666666,265.7083333333333
25.5,27,645,616,21.583333333333332,41.166666666666664,265.3333333333333,211.33333333333334,21.058333333333334,47.25,132.66666666666666,105.66666666666667,23.537500000000005,41.875,231.79166666666666,265.625
27.0,26,715,789,22.75,36.666666666666664,384.5,342.8333333333333,21.474999999999998,45.25,192.25,171.41666666666666,23.45416666666667,41.916666666666664,231.79166666666666,265.5416666666667
27.0,24,744,903,23.916666666666668,32.5,508.5,493.3333333333333,21.974999999999998,42.833333333333336,254.25,246.66666666666666,23.370833333333337,42.166666666666664,232.54166666666666,266.375
28.0,23,729,942,25.25,29.666666666666668,612.6666666666666,642.0,22.641666666666666,39.75,315.0,325.1666666666667,23.32916666666667,42.333333333333336,234.5,268.3333333333333
30.0,17,698,910,26.75,24.333333333333332,675.0,761.0,23.474999999999998,36.75,373.1666666666667,401.0,23.287500000000005,42.125,242.125,274.4166666666667
31.0,16,579,777,28.083333333333332,22.166666666666668,685.0,822.8333333333334,24.391666666666666,34.0,421.4166666666667,465.75,23.32916666666667,41.875,248.75,280.5
31.0,16,404,569,29.0,20.333333333333332,644.8333333333334,815.0,25.291666666666668,30.75,455.0833333333333,513.1666666666666,23.4875,41.291666666666664,249.5,283.25
31.0,16,306,380,29.666666666666668,18.666666666666668,576.6666666666666,746.8333333333334,26.208333333333332,27.666666666666668,480.5833333333333,544.8333333333334,23.7375,40.791666666666664,250.33333333333334,285.3333333333333
31.0,16,248,227,30.333333333333332,17.333333333333332,494.0,634.1666666666666,27.125,24.916666666666668,501.25,563.75,24.02916666666667,39.75,250.625,285.9583333333333
30.0,17,0,90,30.666666666666668,16.333333333333332,372.5,492.1666666666667,27.958333333333332,23.0,492.5833333333333,567.0833333333334,24.40416666666667,38.333333333333336,250.625,286.125
29.0,18,0,12,30.5,16.5,256.1666666666667,342.5,28.625,20.416666666666668,465.5833333333333,551.75,24.65416666666667,36.541666666666664,250.625,286.125
28.0,22,0,0,30.0,17.5,159.66666666666666,213.0,29.041666666666668,19.833333333333332,422.3333333333333,517.9166666666666,24.90416666666667,35.083333333333336,250.625,286.125
27.5,27,0,0,29.416666666666668,19.333333333333332,92.33333333333333,118.16666666666667,29.208333333333332,19.833333333333332,368.5833333333333,466.5833333333333,25.133333333333336,33.541666666666664,250.625,286.125
26.0,31,0,0,28.583333333333332,21.833333333333332,41.333333333333336,54.833333333333336,29.125,20.25,309.0,400.8333333333333,25.3,32.75,250.625,286.125
25.0,41,0,0,27.583333333333332,26.0,0.0,17.0,28.958333333333332,21.666666666666668,247.0,325.5833333333333,25.46666666666667,32.25,250.625,286.125
25.0,32,0,0,26.75,28.5,0.0,2.0,28.708333333333332,22.416666666666668,186.25,247.08333333333334,25.675,31.083333333333332,250.625,286.125
24.0,30,0,0,25.916666666666668,30.5,0.0,0.0,28.208333333333332,23.5,128.08333333333334,171.25,25.84166666666667,30.125,250.625,286.125
24.0,30,0,0,25.25,31.833333333333332,0.0,0.0,27.625,24.666666666666668,79.83333333333333,106.5,26.008333333333336,29.333333333333332,250.625,286.125
23.0,41,0,0,24.5,34.166666666666664,0.0,0.0,26.958333333333332,26.75,46.166666666666664,59.083333333333336,26.125,28.75,250.625,286.125
23.0,41,0,0,24.0,35.833333333333336,0.0,0.0,26.291666666666668,28.833333333333332,20.666666666666668,27.416666666666668,26.25,28.25,250.625,286.125
22.0,43,0,0,23.5,36.166666666666664,0.0,0.0,25.541666666666668,31.083333333333332,0.0,8.5,26.333333333333332,28.0,250.625,286.125
24.0,41,89,47,23.333333333333332,37.666666666666664,14.833333333333334,7.833333333333333,25.041666666666668,33.083333333333336,7.416666666666667,4.916666666666667,26.5,28.041666666666668,250.0,286.0
24.0,36,273,182,23.333333333333332,38.666666666666664,60.333333333333336,38.166666666666664,24.625,34.583333333333336,30.166666666666668,19.083333333333332,26.625,27.5,247.875,285.4166666666667
24.0,36,477,392,23.333333333333332,39.666666666666664,139.83333333333334,103.5,24.291666666666668,35.75,69.91666666666667,51.75,26.666666666666668,27.791666666666668,246.125,284.8333333333333
25.0,28,645,616,23.666666666666668,37.5,247.33333333333334,206.16666666666666,24.083333333333332,35.833333333333336,123.66666666666667,103.08333333333333,26.645833333333332,27.833333333333332,246.125,284.8333333333333
26.0,22,696,771,24.166666666666668,34.333333333333336,363.3333333333333,334.6666666666667,24.083333333333332,35.083333333333336,181.66666666666666,167.33333333333334,26.604166666666668,27.666666666666668,245.33333333333334,284.0833333333333
28.0,18,728,886,25.166666666666668,30.166666666666668,484.6666666666667,482.3333333333333,24.333333333333332,33.166666666666664,242.33333333333334,241.16666666666666,26.645833333333332,27.416666666666668,244.66666666666666,283.375
29.0,16,599,832,26.0,26.0,569.6666666666666,613.1666666666666,24.666666666666668,31.833333333333332,292.25,310.5,26.6875,27.125,239.25,278.7916666666667
30.0,15,344,625,27.0,22.5,581.5,687.0,25.166666666666668,30.583333333333332,320.9166666666667,362.5833333333333,26.6875,27.041666666666668,224.5,266.9166666666667
31.0,15,331,558,28.166666666666668,19.0,557.1666666666666,714.6666666666666,25.75,29.333333333333332,348.5,409.0833333333333,26.6875,27.0,214.16666666666666,257.7916666666667
30.8,15,337,509,29.133333333333336,16.833333333333332,505.8333333333333,696.8333333333334,26.400000000000002,27.166666666666668,376.5833333333333,451.5,26.679166666666664,26.958333333333332,211.375,255.29166666666666
31.0,15,276,374,29.96666666666667,15.666666666666666,435.8333333333333,630.6666666666666,27.066666666666666,25.0,399.5833333333333,482.6666666666667,26.679166666666664,26.916666666666668,210.125,255.04166666666666
30.0,15,273,235,30.3,15.166666666666666,360.0,522.1666666666666,27.733333333333334,22.666666666666668,422.3333333333333,502.25,26.6375,26.875,211.16666666666666,255.375
30.0,15,0,94,30.46666666666667,15.0,260.1666666666667,399.1666666666667,28.233333333333334,20.5,414.9166666666667,506.1666666666667,26.6375,26.791666666666668,211.16666666666666,255.54166666666666
29.0,16,0,13,30.3,15.166666666666666,202.83333333333334,297.1666666666667,28.650000000000002,18.833333333333332,392.1666666666667,492.0833333333333,26.6375,26.708333333333332,211.16666666666666,255.58333333333334
28.0,18,0,0,29.8,15.666666666666666,147.66666666666666,204.16666666666666,28.983333333333334,17.333333333333332,352.4166666666667,459.4166666666667,26.6375,26.541666666666668,211.16666666666666,255.58333333333334
29.0,23,0,0,29.5,17.0,91.5,119.33333333333333,29.316666666666666,16.916666666666668,298.6666666666667,408.0833333333333,26.7,26.375,211.16666666666666,255.58333333333334
28.0,17,0,0,29.0,17.333333333333332,45.5,57.0,29.483333333333334,16.5,240.66666666666666,343.8333333333333,26.78333333333333,25.791666666666668,211.16666666666666,255.58333333333334
28.0,19,0,0,28.666666666666668,18.0,0.0,17.833333333333332,29.483333333333334,16.583333333333332,180.0,270.0,26.90833333333333,24.875,211.16666666666666,255.58333333333334
27.0,20,0,0,28.166666666666668,18.833333333333332,0.0,2.1666666666666665,29.316666666666666,16.916666666666668,130.08333333333334,200.66666666666666,26.991666666666664,24.375,211.16666666666666,255.58333333333334
26.0,20,0,0,27.666666666666668,19.5,0.0,0.0,28.983333333333334,17.333333333333332,101.41666666666667,148.58333333333334,27.075,23.958333333333332,211.16666666666666,255.58333333333334
26.0,20,0,0,27.333333333333332,19.833333333333332,0.0,0.0,28.566666666666666,17.75,73.83333333333333,102.08333333333333,27.15833333333333,23.541666666666668,211.16666666666666,255.58333333333334
25.4,20,0,0,26.73333333333333,19.333333333333332,0.0,0.0,28.116666666666664,18.166666666666668,45.75,59.666666666666664,27.25833333333333,22.666666666666668,211.16666666666666,255.58333333333334
24.0,25,0,0,26.066666666666663,20.666666666666668,0.0,0.0,27.53333333333333,19.0,22.75,28.5,27.3,22.0,211.16666666666666,255.58333333333334
25.0,22,0,0,25.566666666666663,21.166666666666668,0.0,0.0,27.116666666666664,19.583333333333332,0.0,8.916666666666666,27.425,21.125,211.16666666666666,255.58333333333334
23.0,29,101,50,24.900000000000002,22.666666666666668,16.833333333333332,8.333333333333334,26.53333333333333,20.75,8.416666666666666,5.25,27.383333333333336,20.625,211.66666666666666,255.70833333333334
24.0,25,313,193,24.566666666666666,23.5,69.0,40.5,26.116666666666664,21.5,34.5,20.25,27.383333333333336,20.166666666666668,213.33333333333334,256.1666666666667
25.0,19,497,397,24.400000000000002,23.333333333333332,151.83333333333334,106.66666666666667,25.866666666666664,21.583333333333332,75.91666666666667,53.333333333333336,27.425,19.458333333333332,214.16666666666666,256.375
26.0,20,631,613,24.5,23.333333333333332,257.0,208.83333333333334,25.616666666666664,21.333333333333332,128.5,104.41666666666667,27.46666666666667,19.125,213.58333333333334,256.25
27.0,16,720,798,25.0,21.833333333333332,377.0,341.8333333333333,25.53333333333333,21.25,188.5,170.91666666666666,27.508333333333336,18.875,214.58333333333334,257.375
29.0,11,759,918,25.666666666666668,20.0,503.5,494.8333333333333,25.616666666666664,20.583333333333332,251.75,247.41666666666666,27.55,18.583333333333332,215.875,258.7083333333333
31.0,11,773,970,27.0,17.0,615.5,648.1666666666666,25.95,19.833333333333332,316.1666666666667,328.25,27.633333333333336,18.375,223.125,264.4583333333333
32.0,12,679,897,28.333333333333332,14.833333333333334,676.5,765.5,26.45,19.166666666666668,372.75,403.0,27.71666666666667,18.25,237.08333333333334,275.7916666666667
32.0,11,536,734,29.5,13.5,683.0,821.6666666666666,26.95,18.416666666666668,417.4166666666667,464.1666666666667,27.758333333333336,18.083333333333332,245.625,283.125
31.0,13,538,618,30.333333333333332,12.333333333333334,667.5,822.5,27.416666666666668,17.833333333333332,462.25,515.6666666666666,27.766666666666666,18.0,254.0,287.6666666666667
31.0,13,530,486,31.0,11.833333333333334,635.8333333333334,770.5,28.0,16.833333333333332,506.4166666666667,556.1666666666666,27.766666666666666,17.916666666666668,264.5833333333333,292.3333333333333
31.0,14,366,279,31.333333333333332,12.333333333333334,570.3333333333334,664.0,28.5,16.166666666666668,536.9166666666666,579.4166666666666,27.808333333333334,17.875,268.4583333333333,294.1666666666667
27.4,16,0,98,30.733333333333334,13.166666666666666,441.5,518.6666666666666,28.86666666666667,15.083333333333334,528.5,583.4166666666666,27.7,17.916666666666668,268.4583333333333,294.3333333333333
26.0,20,0,13,29.733333333333334,14.5,328.3333333333333,371.3333333333333,29.033333333333335,14.666666666666666,502.4166666666667,568.4166666666666,27.575,18.083333333333332,268.4583333333333,294.3333333333333
25.0,26,0,0,28.566666666666666,17.0,239.0,249.0,29.033333333333335,15.25,461.0,535.3333333333334,27.45,18.416666666666668,268.4583333333333,294.3333333333333
25.0,35,0,0,27.566666666666666,20.666666666666668,149.33333333333334,146.0,28.950000000000003,16.5,408.4166666666667,484.25,27.28333333333333,18.916666666666668,268.4583333333333,294.3333333333333
25.0,38,0,0,26.566666666666666,24.833333333333332,61.0,65.0,28.783333333333335,18.333333333333332,348.4166666666667,417.75,27.15833333333333,19.791666666666668,268.4583333333333,294.3333333333333
25.0,43,0,0,25.566666666666666,29.666666666666668,0.0,18.5,28.450000000000003,21.0,285.1666666666667,341.25,27.03333333333333,20.791666666666668,268.4583333333333,294.3333333333333
25.0,50,0,0,25.166666666666668,35.333333333333336,0.0,2.1666666666666665,27.950000000000003,24.25,220.75,260.4166666666667,26.95,22.041666666666668,268.4583333333333,294.3333333333333
25.0,54,0,0,25.0,41.0,0.0,0.0,27.366666666666664,27.75,164.16666666666666,185.66666666666666,26.90833333333333,23.458333333333332,268.4583333333333,294.3333333333333
24.0,47,0,0,24.833333333333332,44.5,0.0,0.0,26.7,30.75,119.5,124.5,26.825,24.583333333333332,268.4583333333333,294.3333333333333
21.5,55,0,0,24.25,47.833333333333336,0.0,0.0,25.90833333333333,34.25,74.66666666666667,73.0,26.662499999999998,26.041666666666668,268.4583333333333,294.3333333333333
21.0,49,0,0,23.583333333333332,49.666666666666664,0.0,0.0,25.075,37.25,30.5,32.5,26.537499999999998,27.041666666666668,268.4583333333333,294.3333333333333
20.0,53,0,0,22.75,51.333333333333336,0.0,0.0,24.15833333333333,40.5,0.0,9.25,26.329166666666666,28.333333333333332,268.4583333333333,294.3333333333333
22.0,43,92,48,22.25,50.166666666666664,15.333333333333334,8.0,23.708333333333332,42.75,7.666666666666667,5.083333333333333,26.287499999999998,28.916666666666668,268.0833333333333,294.25
21.0,43,311,193,21.583333333333332,48.333333333333336,67.16666666666667,40.166666666666664,23.291666666666668,44.666666666666664,33.583333333333336,20.083333333333332,26.162499999999998,29.666666666666668,268.0,294.25
24.0,24,511,403,21.583333333333332,44.5,152.33333333333334,107.33333333333333,23.208333333333332,44.5,76.16666666666667,53.666666666666664,26.120833333333334,29.875,268.5833333333333,294.5
26.5,19,629,611,22.416666666666668,38.5,257.1666666666667,209.16666666666666,23.333333333333332,43.166666666666664,128.58333333333334,104.58333333333333,26.141666666666666,29.833333333333332,268.5,294.4166666666667
28.0,20,707,787,23.583333333333332,33.666666666666664,375.0,340.3333333333333,23.583333333333332,41.666666666666664,187.5,170.16666666666666,26.183333333333334,30.0,267.9583333333333,293.9583333333333
30.0,18,735,896,25.25,27.833333333333332,497.5,489.6666666666667,24.0,39.583333333333336,248.75,244.83333333333334,26.224999999999998,30.291666666666668,266.9583333333333,293.0416666666667
30.0,17,719,937,26.583333333333332,23.5,602.0,637.8333333333334,24.416666666666668,36.833333333333336,308.6666666666667,322.9166666666667,26.183333333333334,30.541666666666668,264.7083333333333,291.6666666666667
32.0,14,663,862,28.416666666666668,18.666666666666668,660.6666666666666,749.3333333333334,25.0,33.5,363.9166666666667,394.75,26.183333333333334,30.625,264.0416666666667,290.2083333333333
32.0,13,628,772,29.75,16.833333333333332,680.1666666666666,810.8333333333334,25.666666666666668,30.666666666666668,416.25,459.0833333333333,26.183333333333334,30.708333333333332,267.875,291.7916666666667
29.8,16,601,671,30.3,16.333333333333332,675.5,820.8333333333334,26.358333333333334,27.416666666666668,466.3333333333333,515.0,26.133333333333336,30.833333333333332,270.5,294.0
28.0,15,498,468,30.3,15.5,640.6666666666666,767.6666666666666,26.941666666666666,24.583333333333332,507.8333333333333,554.0,26.008333333333336,30.916666666666668,269.1666666666667,293.25
26.0,20,375,271,29.633333333333336,15.833333333333334,580.6666666666666,663.5,27.441666666666666,21.833333333333332,539.0833333333334,576.5833333333334,25.8,31.166666666666668,269.5416666666667,292.9166666666667
26.0,21,0,104,28.96666666666667,16.5,460.8333333333333,524.6666666666666,27.775000000000002,20.0,531.4166666666666,581.25,25.74166666666667,31.375,269.5416666666667,293.1666666666667
25.0,24,0,14,27.8,18.166666666666668,350.3333333333333,383.3333333333333,28.108333333333334,18.416666666666668,505.5,566.3333333333334,25.700000000000003,31.541666666666668,269.5416666666667,293.2083333333333
25.0,29,0,0,26.633333333333336,20.833333333333332,245.66666666666666,254.66666666666666,28.191666666666666,18.833333333333332,462.9166666666667,532.75,25.700000000000003,31.666666666666668,269.5416666666667,293.2083333333333
23.4,34,0,0,25.566666666666663,23.833333333333332,145.5,142.83333333333334,27.933333333333334,20.083333333333332,410.5,481.8333333333333,25.633333333333336,31.625,269.5416666666667,293.2083333333333
23.0,38,0,0,24.733333333333334,27.666666666666668,62.5,64.83333333333333,27.516666666666666,21.583333333333332,351.5833333333333,416.25,25.55,31.625,269.5416666666667,293.2083333333333
23.0,37,0,0,24.233333333333334,30.5,0.0,19.666666666666668,26.933333333333334,23.166666666666668,290.3333333333333,341.5833333333333,25.46666666666667,31.375,269.5416666666667,293.2083333333333
22.0,37,0,0,23.566666666666666,33.166666666666664,0.0,2.3333333333333335,26.266666666666666,24.833333333333332,230.41666666666666,263.5,25.34166666666667,30.833333333333332,269.5416666666667,293.2083333333333
21.0,37,0,0,22.900000000000002,35.333333333333336,0.0,0.0,25.349999999999998,26.75,175.16666666666666,191.66666666666666,25.175,30.125,269.5416666666667,293.2083333333333
21.0,39,0,0,22.233333333333334,37.0,0.0,0.0,24.433333333333334,28.916666666666668,122.83333333333333,127.33333333333333,25.05,29.791666666666668,269.5416666666667,293.2083333333333
21.0,46,0,0,21.833333333333332,39.0,0.0,0.0,23.7,31.416666666666668,72.75,71.41666666666667,25.02916666666667,29.416666666666668,269.5416666666667,293.2083333333333
20.0,46,0,0,21.333333333333332,40.333333333333336,0.0,0.0,23.03333333333333,34.0,31.25,32.416666666666664,24.9875,29.291666666666668,269.5416666666667,293.2083333333333
19.0,49,0,0,20.666666666666668,42.333333333333336,0.0,0.0,22.450000000000003,36.416666666666664,0.0,9.833333333333334,24.945833333333336,29.125,269.5416666666667,293.2083333333333
19.0,38,106,50,20.166666666666668,42.5,17.666666666666668,8.333333333333334,21.86666666666667,37.833333333333336,8.833333333333334,5.333333333333333,24.820833333333336,28.916666666666668,270.125,293.2916666666667
20.0,40,332,197,20.0,43.0,73.0,41.166666666666664,21.450000000000003,39.166666666666664,36.5,20.583333333333332,24.77916666666667,28.791666666666668,271.0,293.4583333333333
23.0,22,529,409,20.333333333333332,40.166666666666664,161.16666666666666,109.33333333333333,21.283333333333335,38.583333333333336,80.58333333333333,54.666666666666664,24.7375,28.708333333333332,271.75,293.7083333333333
24.6,21,650,620,20.933333333333334,36.0,269.5,212.66666666666666,21.383333333333336,37.5,134.75,106.33333333333333,24.658333333333335,28.791666666666668,272.625,294.0833333333333
27.0,22,719,794,22.099999999999998,32.0,389.3333333333333,345.0,21.71666666666667,36.166666666666664,194.66666666666666,172.5,24.61666666666667,28.875,273.125,294.375
28.0,19,756,911,23.599999999999998,27.0,515.3333333333334,496.8333333333333,22.133333333333336,34.666666666666664,257.6666666666667,248.41666666666666,24.533333333333335,28.916666666666668,274.0,295.0
30.0,15,760,958,25.433333333333334,23.166666666666668,624.3333333333334,648.1666666666666,22.8,32.833333333333336,321.0,328.25,24.533333333333335,28.833333333333332,275.7083333333333,295.875
31.0,14,711,921,27.266666666666666,18.833333333333332,687.5,768.8333333333334,23.633333333333336,30.916666666666668,380.25,405.0,24.49166666666667,28.833333333333332,277.7083333333333,298.3333333333333
32.0,16,611,798,28.766666666666666,17.833333333333332,701.1666666666666,833.6666666666666,24.55,29.0,431.1666666666667,471.5,24.49166666666667,28.958333333333332,277.0,299.4166666666667
30.5,15,440,579,29.75,16.833333333333332,666.1666666666666,826.8333333333334,25.34166666666667,26.416666666666668,467.8333333333333,519.75,24.520833333333332,28.916666666666668,270.2916666666667,295.5833333333333
30.0,14,347,397,30.25,15.5,604.1666666666666,760.6666666666666,26.175,23.75,496.75,552.8333333333334,24.604166666666668,28.875,264.0,292.625
30.0,14,284,255,30.583333333333332,14.666666666666666,525.5,651.3333333333334,27.09166666666667,20.833333333333332,520.4166666666666,574.0833333333334,24.770833333333332,28.625,260.2083333333333,291.9583333333333
30.0,17,0,92,30.583333333333332,15.0,398.8333333333333,507.0,28.008333333333336,19.083333333333332,511.5833333333333,577.5833333333334,24.9375,28.458333333333332,260.2083333333333,291.4583333333333
28.0,19,0,12,30.083333333333332,15.833333333333334,280.3333333333333,355.5,28.675,17.333333333333332,483.9166666666667,562.1666666666666,25.0625,28.25,260.2083333333333,291.375
26.0,28,0,0,29.083333333333332,17.833333333333332,178.5,222.5,28.925,17.833333333333332,439.8333333333333,528.0833333333334,25.104166666666668,28.208333333333332,260.2083333333333,291.375
25.0,30,0,0,28.166666666666668,20.333333333333332,105.16666666666667,126.0,28.958333333333332,18.583333333333332,385.6666666666667,476.4166666666667,25.170833333333334,28.041666666666668,260.2083333333333,291.375
25.0,34,0,0,27.333333333333332,23.666666666666668,47.333333333333336,59.833333333333336,28.791666666666668,19.583333333333332,325.75,410.25,25.254166666666666,27.875,260.2083333333333,291.375
24.0,41,0,0,26.333333333333332,28.166666666666668,0.0,17.333333333333332,28.458333333333332,21.416666666666668,262.75,334.3333333333333,25.295833333333334,28.041666666666668,260.2083333333333,291.375
24.0,38,0,0,25.333333333333332,31.666666666666668,0.0,2.0,27.958333333333332,23.333333333333332,199.41666666666666,254.5,25.379166666666666,28.083333333333332,260.2083333333333,291.375
23.0,36,0,0,24.5,34.5,0.0,0.0,27.291666666666668,25.166666666666668,140.16666666666666,177.75,25.462500000000002,28.041666666666668,260.2083333333333,291.375
22.0,33,0,0,23.833333333333332,35.333333333333336,0.0,0.0,26.458333333333332,26.583333333333332,89.25,111.25,25.504166666666666,27.791666666666668,260.2083333333333,291.375
23.0,35,0,0,23.5,36.166666666666664,0.0,0.0,25.833333333333332,28.25,52.583333333333336,63.0,25.587500000000002,27.333333333333332,260.2083333333333,291.375
22.0,31,0,0,23.0,35.666666666666664,0.0,0.0,25.166666666666668,29.666666666666668,23.666666666666668,29.916666666666668,25.670833333333334,26.708333333333332,260.2083333333333,291.375
21.0,30,0,0,22.5,33.833333333333336,0.0,0.0,24.416666666666668,31.0,0.0,8.666666666666666,25.754166666666666,25.916666666666668,260.2083333333333,291.375
20.0,30,102,49,21.833333333333332,32.5,17.0,8.166666666666666,23.583333333333332,32.083333333333336,8.5,5.083333333333333,25.795833333333334,25.583333333333332,260.0416666666667,291.3333333333333
21.0,35,326,195,21.5,32.333333333333336,71.33333333333333,40.666666666666664,23.0,33.416666666666664,35.666666666666664,20.333333333333332,25.837500000000002,25.375,259.7916666666667,291.25
23.0,22,526,407,21.666666666666668,30.5,159.0,108.5,22.75,32.916666666666664,79.5,54.25,25.837500000000002,25.375,259.6666666666667,291.1666666666667
25.0,17,640,611,22.0,27.5,265.6666666666667,210.33333333333334,22.75,31.833333333333332,132.83333333333334,105.16666666666667,25.854166666666668,25.208333333333332,259.25,290.7916666666667
27.0,16,704,785,22.833333333333332,25.0,383.0,341.1666666666667,22.916666666666668,30.333333333333332,191.5,170.58333333333334,25.854166666666668,24.958333333333332,258.625,290.4166666666667
28.0,15,739,906,24.0,22.5,506.1666666666667,492.1666666666667,23.25,28.166666666666668,253.08333333333334,246.08333333333334,25.854166666666668,24.791666666666668,257.9166666666667,290.2083333333333
29.0,14,741,950,25.5,19.833333333333332,612.6666666666666,642.3333333333334,23.666666666666668,26.166666666666668,314.8333333333333,325.25,25.8125,24.75,257.125,289.875
31.0,12,695,899,27.166666666666668,16.0,674.1666666666666,759.6666666666666,24.333333333333332,24.166666666666668,372.75,400.1666666666667,25.8125,24.666666666666668,256.4583333333333,288.9583333333333
31.0,12,637,791,28.5,14.333333333333334,692.6666666666666,823.6666666666666,25.083333333333332,22.416666666666668,425.8333333333333,466.0833333333333,25.770833333333332,24.5,257.5416666666667,288.6666666666667
31.2,13,596,666,29.53333333333333,13.666666666666666,685.3333333333334,832.8333333333334,25.766666666666666,20.583333333333332,475.5,521.5833333333334,25.799999999999997,24.416666666666668,264.0416666666667,292.2916666666667
31.0,16,487,480,30.2,13.666666666666666,649.1666666666666,782.0,26.516666666666666,19.333333333333332,516.0833333333334,561.5833333333334,25.841666666666665,24.5,269.875,295.75
30.0,13,332,268,30.53333333333333,13.333333333333334,581.3333333333334,675.6666666666666,27.266666666666666,17.916666666666668,543.75,583.9166666666666,25.841666666666665,24.458333333333332,271.875,296.2916666666667
28.0,15,0,97,30.366666666666664,13.5,457.8333333333333,533.5,27.933333333333334,16.666666666666668,535.25,587.9166666666666,25.75833333333333,24.375,271.875,296.5
27.0,20,0,12,29.7,14.833333333333334,342.0,385.6666666666667,28.433333333333334,15.416666666666666,508.0833333333333,572.6666666666666,25.716666666666665,24.416666666666668,271.875,296.5
26.0,19,0,0,28.866666666666664,16.0,235.83333333333334,253.83333333333334,28.683333333333334,15.166666666666666,464.25,538.75,25.716666666666665,24.041666666666668,271.875,296.5
25.2,23,0,0,27.86666666666667,17.666666666666668,136.5,142.83333333333334,28.700000000000003,15.666666666666666,410.9166666666667,487.8333333333333,25.724999999999998,23.75,271.875,296.5
25.0,30,0,0,26.86666666666667,20.0,55.333333333333336,62.833333333333336,28.533333333333335,16.833333333333332,352.25,422.4166666666667,25.724999999999998,23.583333333333332,271.875,296.5
25.0,32,0,0,26.033333333333335,23.166666666666668,0.0,18.166666666666668,28.283333333333335,18.25,290.6666666666667,346.9166666666667,25.766666666666666,23.208333333333332,271.875,296.5
24.0,29,0,0,25.36666666666667,25.5,0.0,2.0,27.86666666666667,19.5,228.91666666666666,267.75,25.766666666666666,22.833333333333332,271.875,296.5
23.0,33,0,0,24.7,27.666666666666668,0.0,0.0,27.200000000000003,21.25,171.0,192.83333333333334,25.766666666666666,22.708333333333332,271.875,296.5
23.0,36,0,0,24.2,30.5,0.0,0.0,26.533333333333335,23.25,117.91666666666667,126.91666666666667,25.808333333333334,22.833333333333332,271.875,296.5
22.4,35,0,0,23.733333333333334,32.5,0.0,0.0,25.8,25.083333333333332,68.25,71.41666666666667,25.78333333333333,22.833333333333332,271.875,296.5
22.0,35,0,0,23.233333333333334,33.333333333333336,0.0,0.0,25.05,26.666666666666668,27.666666666666668,31.416666666666668,25.78333333333333,23.0,271.875,296.5
21.0,30,0,0,22.566666666666666,33.0,0.0,0.0,24.3,28.083333333333332,0.0,9.083333333333334,25.78333333333333,23.0,271.875,296.5
20.0,29,104,49,21.900000000000002,33.0,17.333333333333332,8.166666666666666,23.633333333333336,29.25,8.666666666666666,5.083333333333333,25.78333333333333,22.958333333333332,271.9583333333333,296.5
21.0,29,329,195,21.566666666666666,32.333333333333336,72.16666666666667,40.666666666666664,23.133333333333336,30.0,36.083333333333336,20.333333333333332,25.78333333333333,22.708333333333332,272.0833333333333,296.5
24.0,23,527,407,21.733333333333334,30.166666666666668,160.0,108.5,22.966666666666665,30.333333333333332,80.0,54.25,25.825,22.75,272.125,296.5
26.4,19,651,620,22.400000000000002,27.5,268.5,211.83333333333334,23.066666666666666,30.0,134.25,105.91666666666667,25.88333333333333,22.833333333333332,272.5833333333333,296.875
27.0,19,724,798,23.233333333333334,24.833333333333332,389.1666666666667,344.8333333333333,23.233333333333334,29.083333333333332,194.58333333333334,172.41666666666666,25.88333333333333,22.958333333333332,273.4166666666667,297.4166666666667
29.0,15,762,919,24.566666666666666,22.333333333333332,516.1666666666666,498.0,23.566666666666666,27.666666666666668,258.0833333333333,249.0,25.924999999999997,22.958333333333332,274.375,297.9583333333333
30.0,14,761,965,26.233333333333334,19.833333333333332,625.6666666666666,650.6666666666666,24.066666666666666,26.416666666666668,321.5,329.4166666666667,25.966666666666665,22.958333333333332,275.2083333333333,298.5833333333333
31.0,12,642,874,27.900000000000002,17.0,677.8333333333334,763.8333333333334,24.733333333333334,24.666666666666668,375.0,402.25,25.966666666666665,22.958333333333332,273.0,297.5416666666667
32.0,10,576,756,29.233333333333334,14.833333333333334,686.0,822.0,25.483333333333334,22.5,423.0,465.25,26.00833333333333,22.875,270.4583333333333,296.0833333333333
31.0,12,590,660,30.0,13.666666666666666,675.8333333333334,828.6666666666666,26.200000000000003,20.583333333333332,472.1666666666667,520.25,26.0,22.833333333333332,270.2083333333333,295.8333333333333
29.0,11,527,490,30.333333333333332,12.333333333333334,643.0,777.3333333333334,26.783333333333335,18.583333333333332,516.0833333333334,561.0833333333334,25.916666666666668,22.625,271.875,296.25
