Date/Time,Sensible Cooling,Mech Vent + Nat Vent + Infiltration,External Infiltration,External Vent.,Total Cooling,Relative Humidity,General Lighting,Miscellaneous,Computer + Equip,Occupancy,Solar Gains Exterior Windows,Zone Sensible Cooling,Air Temperature,Radiant Temperature,Operative Temperature,Room Electricity,Lighting,Cooling (Electricity),DHW (Electricity),Outside Dry-Bulb Temperature
,kW,ac/h,kW,kW,kW,%,kW,kW,kW,kW,kW,kW,°C,°C,°C,kW,kW,kW,kW,°C
2/1/2024 8:00,0,3.369946,0.152883,0.630457,0,67.38815,0,0,5.840366,3.604163,17.59242,0,25.52679,24.96703,25.24691,5.840366,0,0,43.23063,25.85
2/1/2024 9:00,0,3.391697,-0.408465,-2.518583,0,62.13029,8.343377,0,5.840366,2.240978,26.59719,0,26.88941,25.87621,26.38281,5.840366,8.343377,0,32.42297,26
2/1/2024 10:00,0,3.38136,0.005817,-0.336163,0,60.09157,8.343377,0,5.840366,0,31.37864,0,27.87405,26.55873,27.21639,5.840366,8.343377,0,8.646124,27.8
2/1/2024 11:00,0,3.38441,0.166636,0.528357,0,59.1633,8.343377,0,5.840366,0,31.34707,0,28.58189,27.12988,27.85588,5.840366,8.343377,0,2.161531,28.85
2/1/2024 12:00,0,3.381239,0.307525,1.32768,0,57.64091,8.343377,0,5.840366,0,27.67062,0,29.16863,27.52151,28.34507,5.840366,8.343377,0,4.323063,29.75
2/1/2024 13:00,0,3.374391,0.357005,1.639665,0,57.1145,8.343377,2.503012,5.840366,1.066932,23.12122,0,29.8849,27.85217,28.86854,8.343378,8.343377,0,12.96918,30.6
2/1/2024 14:00,0,3.389805,0.296167,1.356612,0,60.0566,8.343377,2.503012,5.840366,1.957545,19.90482,0,30.34037,28.1669,29.25363,8.343378,8.343377,0,8.646124,30.95
2/1/2024 15:00,0,3.389622,0.238018,1.112423,0,63.3834,8.343377,2.503012,5.840366,2.344998,14.63967,0,30.48834,28.28707,29.3877,8.343378,8.343377,0,4.323063,31
2/1/2024 16:00,0,3.408221,0.021846,0.018001,0,65.63793,8.343377,2.503012,5.840366,2.372579,9.034948,0,30.31915,28.23689,29.27802,8.343378,8.343377,0,6.484594,30.4
2/1/2024 17:00,0,3.390994,-0.762712,-4.141899,0,72.29294,8.343377,0,5.840366,2.613857,3.769049,0,29.31284,28.13113,28.72198,5.840366,8.343377,0,12.96918,27.8
2/1/2024 18:00,0,3.425796,-1.881733,-10.12158,0,69.85763,8.343377,0,5.840366,2.688396,0.555392,0,27.76565,27.91426,27.83995,5.840366,8.343377,0,19.45378,24
2/1/2024 19:00,0,3.452419,-2.119278,-11.39209,0,62.70034,8.343377,0,5.840366,3.62076,0,0,27.22255,27.7039,27.46322,5.840366,8.343377,0,34.5845,23
2/1/2024 20:00,-48.05,3.36557,0.32838,1.647948,-65.05829,67.74623,8.343377,0,5.840366,4.311298,0,-47.77543,22.38929,27.32825,24.85877,5.840366,8.343377,27.37097,43.23063,23
2/1/2024 21:00,-46.42094,3.388824,0.491602,2.637814,-56.32341,70.27918,0,0,5.840366,5.04,0,-46.42094,22,26.56246,24.28123,5.840366,0,23.70194,25.93837,23
2/1/2024 22:00,-41.06385,3.393399,0.341885,1.838027,-49.88483,68.53821,0,0,5.840366,5.04,0,-41.06385,22,26.21117,24.10559,5.840366,0,20.99566,10.80766,22.7
2/1/2024 23:00,-39.14735,3.39064,0.441668,2.371062,-47.25761,66.77299,0,0,5.840366,5.04,0,-39.14735,22,25.9513,23.97565,5.840366,0,19.884,6.484594,22.9
2/2/2024,-34.90559,3.403074,0.116391,0.633406,-41.88545,59.94561,0,0,5.840366,5.04,0,-34.90559,22,25.72206,23.86103,5.840366,0,17.62812,0,22.25
2/2/2024 1:00,-30.74204,3.409487,-0.23525,-1.245062,-35.89449,51.05988,0,0,5.840366,5.04,0,-30.74204,22,25.51282,23.75641,5.840366,0,15.11218,0,21.55
2/2/2024 2:00,-27.59152,3.415059,-0.461869,-2.455682,-31.77614,48.03932,0,0,5.840366,5.04,0,-27.59152,22,25.32247,23.66124,5.840366,0,13.38221,0,21.1
2/2/2024 3:00,-25.75003,3.416868,-0.512153,-2.724309,-29.45816,45.16161,0,0,5.840366,5.04,0,-25.75003,22,25.15044,23.57522,5.840366,0,12.40493,0,21
2/2/2024 4:00,-24.38587,3.416923,-0.51249,-2.726097,-27.6587,42.1527,0,0,5.840366,5.04,0,-24.38587,22,24.99392,23.49696,5.840366,0,11.64495,0,21
2/2/2024 5:00,-20.68402,3.426691,-0.891891,-4.752887,-23.27238,38.63629,0,0,5.840366,5.04,0,-20.68402,22,24.84036,23.42018,5.840366,0,9.805221,2.161531,20.25
2/2/2024 6:00,-16.23795,3.436908,-1.400891,-7.471989,-18.1075,37.68927,0,0,5.840366,5.04,0,-16.23795,22,24.692,23.346,5.840366,0,7.64046,8.646124,19.25
2/2/2024 7:00,-12.33161,3.448637,-1.838686,-9.810689,-13.79091,38.13587,0,0,5.840366,5.04,0,-12.33161,22,24.54856,23.27428,5.840366,0,5.831003,25.93837,18.4
2/2/2024 8:00,0,3.46191,-2.830068,-15.26729,0,33.91371,0,0,5.840366,3.919892,17.62482,0,22.86566,24.90876,23.88721,5.840366,0,0,43.23063,17.3
2/2/2024 9:00,0,3.446622,-2.470469,-13.53431,0,35.86026,8.343377,0,5.840366,2.795391,26.87569,0,24.21034,25.52048,24.86541,5.840366,8.343377,0,32.42297,19.25
2/2/2024 10:00,0,3.440339,-2.078756,-11.52706,0,39.44821,8.343377,0,5.840366,0,32.07113,0,25.00142,26.14792,25.57467,5.840366,8.343377,0,8.646124,20.75
2/2/2024 11:00,0,3.432206,-1.686273,-9.493165,0,38.83578,8.343377,0,5.840366,0,33.34153,0,26.01059,26.64288,26.32673,5.840366,8.343377,0,2.161531,22.5
2/2/2024 12:00,0,3.430284,-1.449041,-8.209993,0,36.35212,8.343377,0,5.840366,0,31.88655,0,26.78658,27.07565,26.93111,5.840366,8.343377,0,4.323063,23.75
2/2/2024 13:00,0,3.428059,-1.421725,-8.029824,0,34.16897,8.343377,2.503012,5.840366,1.394839,30.75778,0,27.69731,27.47687,27.58709,8.343378,8.343377,0,12.96918,24.75
2/2/2024 14:00,0,3.426031,-1.300071,-7.365708,0,33.26602,8.343377,2.503012,5.840366,2.540439,31.27219,0,28.4401,27.93906,28.18958,8.343378,8.343377,0,8.646124,25.75
2/2/2024 15:00,0,3.438797,-1.413482,-7.946528,0,30.56729,8.343377,2.503012,5.840366,2.959872,30.62574,0,28.91888,28.33885,28.62887,8.343378,8.343377,0,4.323063,26
2/2/2024 16:00,0,3.44312,-1.480331,-8.262383,0,28.57804,8.343377,2.503012,5.840366,2.897413,25.84707,0,29.04889,28.53741,28.79315,8.343378,8.343377,0,6.484594,26
2/2/2024 17:00,0,3.429135,-1.366917,-7.584423,0,30.88557,8.343377,0,5.840366,2.940383,16.32216,0,28.79924,28.46638,28.63281,5.840366,8.343377,0,12.96918,26
2/2/2024 18:00,0,3.432326,-1.523286,-8.315999,0,31.49992,8.343377,0,5.840366,2.632428,5.389147,0,28.33814,28.15599,28.24706,5.840366,8.343377,0,19.45378,25.25
2/2/2024 19:00,0,3.437217,-1.512102,-8.200539,0,32.07775,8.343377,0,5.840366,3.27061,0,0,28.03085,27.87907,27.95496,5.840366,8.343377,0,34.5845,25
2/2/2024 20:00,-53.43424,3.363256,0.994062,5.282393,-62.67803,42.21417,8.343377,0,5.840366,4.165448,0,-53.09158,22.25851,27.43995,24.84923,5.840366,8.343377,26.42643,43.23063,24.25
2/2/2024 21:00,-48.27737,3.38853,0.615367,3.298956,-54.6849,42.92069,0,0,5.840366,5.04,0,-48.27737,22,26.59623,24.29811,5.840366,0,23.07889,25.93837,23.25
2/2/2024 22:00,-39.79514,3.400383,0.116461,0.633804,-44.97835,42.04131,0,0,5.840366,5.04,0,-39.79514,22,26.20382,24.10191,5.840366,0,18.9978,10.80766,22.25
2/2/2024 23:00,-33.79045,3.409341,-0.386419,-2.052623,-38.27439,46.80258,0,0,5.840366,5.04,0,-33.79045,22,25.91048,23.95524,5.840366,0,16.18051,6.484594,21.25
2/3/2024,-30.74395,3.414849,-0.512343,-2.725313,-35.53306,52.27986,0,0,5.840366,5.04,0,-30.74395,22,25.67275,23.83637,5.840366,0,15.02406,0,21
2/3/2024 1:00,-26.85925,3.422241,-0.817551,-4.355732,-31.21208,52.74545,0,0,5.840366,5.04,0,-26.85925,22,25.4614,23.7307,5.840366,0,13.20633,0,20.4
2/3/2024 2:00,-24.04453,3.426558,-0.994361,-5.300269,-27.95464,53.11924,0,0,5.840366,5.04,0,-24.04453,22,25.27612,23.63806,5.840366,0,11.83291,0,20.05
2/3/2024 3:00,-22.40627,3.427465,-1.019249,-5.433223,-26.08961,53.52758,0,0,5.840366,5.04,0,-22.40627,22,25.11221,23.5561,5.840366,0,11.04239,0,20
2/3/2024 4:00,-20.05377,3.431141,-1.173203,-6.25564,-23.36997,53.95905,0,0,5.840366,5.04,0,-20.05377,22,24.95398,23.47699,5.840366,0,9.896011,0,19.7
2/3/2024 5:00,-16.9936,3.441655,-1.452744,-7.748973,-19.74589,48.25958,0,0,5.840366,5.04,0,-16.9936,22,24.80149,23.40074,5.840366,0,8.37155,2.161531,19.15
2/3/2024 6:00,-15.35685,3.443627,-1.528274,-8.152485,-17.35536,36.41615,0,0,5.840366,5.04,0,-15.35685,22,24.66346,23.33173,5.840366,0,7.360139,8.646124,19
2/3/2024 7:00,-14.31456,3.442331,-1.528724,-8.15488,-15.70187,28.26779,0,0,5.840366,5.04,0,-14.31456,22,24.53907,23.26953,5.840366,0,6.657981,25.93837,19
2/3/2024 8:00,0,3.443045,-1.983758,-10.83332,0,24.59871,0,0,5.840366,4.790114,18.2993,0,23.69363,24.99319,24.34341,5.840366,0,0,43.23063,19.75
2/3/2024 9:00,0,3.435545,-1.5888,-8.936651,0,22.21939,8.343377,0,5.840366,4.285621,27.54636,0,25.50468,25.76628,25.63548,5.840366,8.343377,0,32.42297,22.25
2/3/2024 10:00,0,3.439772,-1.616708,-9.211917,0,21.11856,8.343377,0,5.840366,3.798916,32.67302,0,26.35897,26.45317,26.40607,5.840366,8.343377,0,8.646124,23
2/3/2024 11:00,0,3.430014,-1.3122,-7.607446,0,21.61432,8.343377,0,5.840366,3.435054,33.70816,0,27.26436,26.96528,27.11482,5.840366,8.343377,0,2.161531,24.5
2/3/2024 12:00,0,3.42038,-0.807721,-4.854065,0,20.7672,8.343377,0,5.840366,2.776106,32.06171,0,28.23333,27.44115,27.83724,5.840366,8.343377,0,4.323063,26.5
2/3/2024 13:00,0,3.40019,-0.220387,-1.649991,0,22.58178,8.343377,2.503012,5.840366,1.724069,30.77408,0,29.47128,27.93368,28.70248,8.343378,8.343377,0,12.96918,28.95
2/3/2024 14:00,0,3.390103,0.19339,0.609428,0,28.31813,8.343377,2.503012,5.840366,0.9859623,31.07561,0,30.30734,28.50033,29.40384,8.343378,8.343377,0,8.646124,30.65
2/3/2024 15:00,0,3.384563,0.387156,1.705259,0,33.4667,8.343377,2.503012,5.840366,0.4385664,30.42417,0,30.98993,29.02218,30.00606,8.343378,8.343377,0,4.323063,31.75
2/3/2024 16:00,0,3.399046,0.340504,1.543262,0,36.31207,8.343377,2.503012,5.840366,0,25.65822,0,31.31661,29.36887,30.34274,8.343378,8.343377,0,6.484594,32
2/3/2024 17:00,0,3.39671,-0.110823,-0.766964,0,34.11699,8.343377,0,5.840366,0,16.17876,0,30.72672,29.36235,30.04454,5.840366,8.343377,0,12.96918,30.5
2/3/2024 18:00,0,3.404081,-0.688194,-3.737463,0,34.76869,8.343377,0,5.840366,0,5.348211,0,29.88577,29.02039,29.45308,5.840366,8.343377,0,19.45378,28.5
2/3/2024 19:00,0,3.415684,-0.771445,-4.119442,0,38.94875,8.343377,0,5.840366,0,0,0,29.54149,28.70492,29.12321,5.840366,8.343377,0,34.5845,28
2/3/2024 20:00,-66.47932,3.316929,2.304198,12.22941,-84.82729,55.77999,8.343377,0,5.840366,0.7844883,0,-65.96346,22.62184,28.17935,25.4006,5.840366,8.343377,35.57075,43.23063,27.25
2/3/2024 21:00,-60.43247,3.348341,2.095167,11.20413,-72.45011,67.72239,0,0,5.840366,1.008,0,-60.43247,22,27.16731,24.58365,5.840366,0,30.52812,25.93837,26.25
2/3/2024 22:00,-53.79047,3.364589,1.606971,8.596184,-65.12057,65.34856,0,0,5.840366,4.032,0,-53.79047,22,26.74469,24.37234,5.840366,0,27.4458,10.80766,25.25
2/3/2024 23:00,-49.88001,3.365573,1.482619,7.931864,-59.34512,60.33736,0,0,5.840366,4.032,0,-49.88001,22,26.43928,24.21964,5.840366,0,25.00818,6.484594,25
2/4/2024,-45.58291,3.375778,1.111848,5.951188,-54.00365,59.26414,0,0,5.840366,5.04,0,-45.58291,22,26.16893,24.08447,5.840366,0,22.76363,0,24.25
2/4/2024 1:00,-40.65239,3.385337,0.69118,3.703972,-47.96709,58.29375,0,0,5.840366,5.04,0,-40.65239,22,25.93217,23.96608,5.840366,0,20.2269,0,23.4
2/4/2024 2:00,-37.59636,3.388474,0.516543,2.771046,-44.42684,60.74379,0,0,5.840366,5.04,0,-37.59636,22,25.72766,23.86383,5.840366,0,18.73514,0,23.05
2/4/2024 3:00,-33.28538,3.399107,0.116409,0.633506,-39.69592,63.47289,0,0,5.840366,5.04,0,-33.28538,22,25.53674,23.76837,5.840366,0,16.74868,0,22.25
2/4/2024 4:00,-31.40423,3.401811,0.066391,0.366316,-37.53128,62.05091,0,0,5.840366,5.04,0,-31.40423,22,25.366,23.683,5.840366,0,15.83301,0,22.15
2/4/2024 5:00,-29.68081,3.402455,0.016212,0.098243,-35.22022,59.81456,0,0,5.840366,5.04,0,-29.68081,22,25.20988,23.60494,5.840366,0,14.85616,2.161531,22.05
2/4/2024 6:00,-30.70572,3.395199,0.366453,1.969262,-36.30531,57.97718,0,0,5.840366,5.04,0,-30.70572,22,25.07823,23.53912,5.840366,0,15.2985,8.646124,22.75
2/4/2024 7:00,-30.40997,3.392453,0.491462,2.637052,-35.69389,54.82418,0,0,5.840366,5.04,0,-30.40997,22,24.95636,23.47818,5.840366,0,15.03332,25.93837,23
2/4/2024 8:00,0,3.407639,-0.979445,-5.455275,0,46.41521,0,0,5.840366,4.579588,17.79544,0,24.9512,25.459,25.2051,5.840366,0,0,43.23063,23
2/4/2024 9:00,0,3.427111,-1.569775,-8.82086,0,42.2766,8.343377,0,5.840366,3.937506,26.94657,0,26.22134,26.33437,26.27785,5.840366,8.343377,0,32.42297,23
2/4/2024 10:00,0,3.425879,-1.436362,-8.207264,0,40.18594,8.343377,0,5.840366,3.646911,32.0467,0,27.18923,27.02398,27.10661,5.840366,8.343377,0,8.646124,24.2
2/4/2024 11:00,0,3.400752,-0.663868,-4.027884,0,41.65052,8.343377,0,5.840366,3.072549,33.1188,0,28.56712,27.67026,28.11869,5.840366,8.343377,0,2.161531,27.15
2/4/2024 12:00,0,3.399012,-0.313815,-2.089103,0,44.39872,8.343377,0,5.840366,2.349387,31.52888,0,29.43291,28.24883,28.84087,5.840366,8.343377,0,4.323063,28.75
2/4/2024 13:00,0,3.411877,-0.491056,-2.971446,0,45.37615,8.343377,2.503012,5.840366,1.524953,30.28296,0,30.02845,28.71375,29.3711,8.343378,8.343377,0,12.96918,29
2/4/2024 14:00,0,3.396744,-0.374238,-2.294686,0,47.39319,8.343377,2.503012,5.840366,0.9536258,30.52991,0,30.52383,29.18961,29.85672,8.343378,8.343377,0,8.646124,29.75
2/4/2024 15:00,0,3.421231,-0.683066,-3.899483,0,45.55428,8.343377,2.503012,5.840366,0.4430946,29.87261,0,30.65517,29.58593,30.12055,8.343378,8.343377,0,4.323063,29.25
2/4/2024 16:00,0,3.4125,-1.048856,-5.808127,0,44.10678,8.343377,2.503012,5.840366,0,25.15006,0,30.40389,29.72524,30.06457,8.343378,8.343377,0,6.484594,28.25
2/4/2024 17:00,0,3.417523,-0.755596,-4.155998,0,46.5842,8.343377,0,5.840366,0,15.78599,0,30.28335,29.62742,29.95539,5.840366,8.343377,0,12.96918,28.75
2/4/2024 18:00,0,3.408772,-0.866159,-4.639431,0,47.58791,8.343377,0,5.840366,0,4.948425,0,29.98154,29.34494,29.66324,5.840366,8.343377,0,19.45378,28.25
2/4/2024 19:00,0,3.416422,-1.097721,-5.83188,0,48.74085,8.343377,0,5.840366,0,0,0,29.44203,29.06174,29.25189,5.840366,8.343377,0,34.5845,27.25
2/4/2024 20:00,-63.38015,3.330997,1.741489,9.177542,-85.3654,57.13029,8.343377,0,5.840366,0.7941762,0,-62.88477,22.79823,28.49268,25.64546,5.840366,8.343377,35.91661,43.23063,26.25
2/4/2024 21:00,-62.37902,3.355507,1.972198,10.54722,-74.20813,60.48244,0,0,5.840366,1.008,0,-62.37902,22,27.46079,24.7304,5.840366,0,31.27865,25.93837,26
2/4/2024 22:00,-58.05165,3.357445,1.826803,9.770523,-68.38919,56.41224,0,0,5.840366,4.032,0,-58.05165,22,27.02459,24.5123,5.840366,0,28.82449,10.80766,25.7
2/4/2024 23:00,-52.91459,3.366267,1.555561,8.321522,-61.90752,53.07185,0,0,5.840366,4.032,0,-52.91459,22,26.69638,24.34819,5.840366,0,26.09353,6.484594,25.15
2/5/2024,-50.47812,3.363499,1.48181,7.92753,-58.58146,54.92305,0,0,5.840366,5.04,0,-50.47812,22,26.43382,24.21691,5.840366,0,24.68861,0,25
2/5/2024 1:00,-48.18726,3.365949,1.482805,7.932862,-56.91508,60.70691,0,0,5.840366,5.04,0,-48.18726,22,26.20337,24.10168,5.840366,0,23.98087,0,25
2/5/2024 2:00,-43.75497,3.374742,1.112219,5.953183,-52.00306,61.50918,0,0,5.840366,5.04,0,-43.75497,22,25.98958,23.99479,5.840366,0,21.91543,0,24.25
2/5/2024 3:00,-38.70383,3.386787,0.615885,3.301733,-46.09454,62.5317,0,0,5.840366,5.04,0,-38.70383,22,25.79004,23.89502,5.840366,0,19.43456,0,23.25
2/5/2024 4:00,-36.21735,3.389,0.491409,2.636776,-43.29912,65.02277,0,0,5.840366,5.04,0,-36.21735,22,25.60874,23.80437,5.840366,0,18.25498,0,23
2/5/2024 5:00,-32.24732,3.39956,0.116406,0.6335,-38.84382,66.54156,0,0,5.840366,5.04,0,-32.24732,22,25.43339,23.7167,5.840366,0,16.38409,2.161531,22.25
2/5/2024 6:00,-30.02023,3.406257,-0.008882,-0.035796,-35.9883,59.79103,0,0,5.840366,5.04,0,-30.02022,22,25.27378,23.63689,5.840366,0,15.17957,8.646124,22
2/5/2024 7:00,-26.23176,3.412475,-0.386186,-2.051383,-30.68604,53.06783,0,0,5.840366,5.04,0,-26.23176,22,25.11182,23.55591,5.840366,0,12.95256,25.93837,21.25
2/5/2024 8:00,0,3.423294,-1.680511,-9.165077,0,47.91959,0,0,5.840366,3.745691,17.39333,0,24.34098,25.56859,24.95478,5.840366,0,0,43.23063,21
2/5/2024 9:00,0,3.430175,-1.885465,-10.455,0,46.66344,8.343377,0,5.840366,2.514222,26.58079,0,25.59216,26.36384,25.978,5.840366,8.343377,0,32.42297,21.75
2/5/2024 10:00,0,3.425173,-1.602312,-9.022057,0,47.30448,8.343377,0,5.840366,0,31.71052,0,26.46716,27.02229,26.74472,5.840366,8.343377,0,8.646124,23.125
2/5/2024 11:00,0,3.411464,-1.094622,-6.30819,0,45.82058,8.343377,0,5.840366,0,32.95999,0,27.69995,27.60949,27.65472,5.840366,8.343377,0,2.161531,25.375
2/5/2024 12:00,0,3.398713,-0.372518,-2.370123,0,40.13588,8.343377,0,5.840366,0,31.43443,0,29.07356,28.16974,28.62165,5.840366,8.343377,0,4.323063,28.25
2/5/2024 13:00,0,3.383189,0.042023,-0.096261,0,38.61041,8.343377,2.503012,5.840366,1.007447,30.19904,0,30.43374,28.77325,29.6035,8.343378,8.343377,0,12.96918,30.5
2/5/2024 14:00,0,3.393713,-0.039755,-0.482667,0,40.58403,8.343377,2.503012,5.840366,1.685683,30.55083,0,31.07302,29.4037,30.23836,8.343378,8.343377,0,8.646124,31
2/5/2024 15:00,0,3.406039,-0.229803,-1.447538,0,40.99128,8.343377,2.503012,5.840366,1.948511,30.01545,0,31.44613,29.87987,30.663,8.343378,8.343377,0,4.323063,31
2/5/2024 16:00,0,3.41426,-0.585628,-3.303724,0,42.23848,8.343377,2.503012,5.840366,1.892882,25.35369,0,31.42526,30.10116,30.76321,8.343378,8.343377,0,6.484594,30.25
2/5/2024 17:00,0,3.417438,-0.811804,-4.465688,0,39.40396,8.343377,0,5.840366,2.074486,15.95234,0,30.87626,29.99806,30.43716,5.840366,8.343377,0,12.96918,29.25
2/5/2024 18:00,0,3.415371,-1.045347,-5.623318,0,39.31099,8.343377,0,5.840366,1.979411,5.054759,0,30.32777,29.65989,29.99383,5.840366,8.343377,0,19.45378,28.25
2/5/2024 19:00,0,3.426712,-1.412208,-7.562129,0,43.01206,8.343377,0,5.840366,2.578408,0,0,29.68959,29.36062,29.52511,5.840366,8.343377,0,34.5845,26.875
2/5/2024 20:00,-67.63692,3.332178,1.722673,9.101049,-87.59756,55.34713,8.343377,0,5.840366,3.912639,0,-67.12413,22.68972,28.7641,25.72691,5.840366,8.343377,36.88475,43.23063,26.125
2/5/2024 21:00,-68.24122,3.344083,1.972451,10.54815,-81.01694,61.85435,0,0,5.840366,5.04,0,-68.22858,22.00071,27.69954,24.85013,5.840366,0,34.1425,25.93837,26
2/5/2024 22:00,-59.45025,3.364928,1.604291,8.581843,-70.69011,57.84674,0,0,5.840366,5.04,0,-59.45025,22,27.22558,24.61279,5.840366,0,29.79738,10.80766,25.25
2/5/2024 23:00,-55.04668,3.360067,1.482327,7.930317,-64.5625,60.94915,0,0,5.840366,5.04,0,-55.04668,22,26.88265,24.44132,5.840366,0,27.21044,6.484594,25
2/6/2024,-49.74143,3.373904,1.112386,5.954068,-60.02724,69.46619,0,0,5.840366,5.04,0,-49.74143,22,26.59415,24.29708,5.840366,0,25.30533,0,24.25
2/6/2024 1:00,-46.46514,3.376374,0.988468,5.292086,-56.37268,69.07262,0,0,5.840366,5.04,0,-46.46514,22,26.34729,24.17365,5.840366,0,23.76229,0,24
2/6/2024 2:00,-41.86992,3.389287,0.615813,3.30134,-50.63428,64.38533,0,0,5.840366,5.04,0,-41.86992,22,26.12056,24.06028,5.840366,0,21.34999,0,23.25
2/6/2024 3:00,-39.09806,3.390152,0.491356,2.636492,-46.38592,58.91846,0,0,5.840366,5.04,0,-39.09807,22,25.91533,23.95767,5.840366,0,19.55824,0,23
2/6/2024 4:00,-37.28276,3.390332,0.490719,2.633081,-44.04063,59.08365,0,0,5.840366,5.04,0,-37.28276,22,25.72243,23.86122,5.840366,0,18.56591,0,23
2/6/2024 5:00,-33.22507,3.398297,0.116295,0.632887,-39.36271,61.52084,0,0,5.840366,5.04,0,-33.22507,22,25.53917,23.76959,5.840366,0,16.60129,2.161531,22.25
2/6/2024 6:00,-30.89757,3.40241,-0.008884,-0.035808,-36.91254,63.90619,0,0,5.840366,5.04,0,-30.89757,22,25.37004,23.68502,5.840366,0,15.56835,8.646124,22
2/6/2024 7:00,-29.49256,3.405049,-0.008869,-0.035749,-35.22601,60.15725,0,0,5.840366,5.04,0,-29.49256,22,25.21112,23.60556,5.840366,0,14.85347,25.93837,22
2/6/2024 8:00,0,3.422689,-1.62176,-8.853072,0,50.00007,0,0,5.840366,3.717745,17.72602,0,24.47744,25.68158,25.07951,5.840366,0,0,43.23063,21.25
2/6/2024 9:00,0,3.444109,-2.173572,-12.0011,0,43.94968,8.343377,0,5.840366,2.52141,26.91135,0,25.41203,26.47342,25.94273,5.840366,8.343377,0,32.42297,21
2/6/2024 10:00,0,3.419795,-1.186178,-6.77958,0,37.58112,8.343377,0,5.840366,0,32.02699,0,26.9528,27.15907,27.05593,5.840366,8.343377,0,8.646124,24.45
2/6/2024 11:00,0,3.410156,-0.76289,-4.510631,0,35.04411,8.343377,0,5.840366,0,33.20261,0,28.29586,27.86902,28.08244,5.840366,8.343377,0,2.161531,26.65
2/6/2024 12:00,0,3.390294,0.121005,0.290978,0,31.21887,8.343377,0,5.840366,0,31.70693,0,29.79601,28.46383,29.12992,5.840366,8.343377,0,4.323063,30
2/6/2024 13:00,0,3.385749,0.381376,1.736808,0,29.5772,8.343377,2.503012,5.840366,0.8853309,30.48254,0,30.97102,29.08266,30.02684,8.343378,8.343377,0,12.96918,31.75
2/6/2024 14:00,0,3.371392,0.476937,2.283548,0,36.72257,8.343377,2.503012,5.840366,1.494898,30.84051,0,31.74653,29.67048,30.7085,8.343378,8.343377,0,8.646124,32.75
2/6/2024 15:00,0,3.392141,0.343606,1.61863,0,46.4805,8.343377,2.503012,5.840366,1.605333,30.25744,0,32.25928,30.18212,31.2207,8.343378,8.343377,0,4.323063,33
2/6/2024 16:00,0,3.41238,0.083212,0.278302,0,43.29446,8.343377,2.503012,5.840366,1.523338,25.5515,0,32.3397,30.45376,31.39673,8.343378,8.343377,0,6.484594,32.55
2/6/2024 17:00,0,3.401015,-0.248002,-1.43594,0,40.65685,8.343377,0,5.840366,1.655185,16.14153,0,31.8128,30.40369,31.10824,5.840366,8.343377,0,12.96918,31.35
2/6/2024 18:00,0,3.395159,-0.540397,-2.915345,0,48.47348,8.343377,0,5.840366,1.646255,5.088557,0,31.29272,30.08749,30.69011,5.840366,8.343377,0,19.45378,30.25
2/6/2024 19:00,0,3.417622,-1.000799,-5.34066,0,51.92261,8.343377,0,5.840366,2.1863,0,0,30.62963,29.8103,30.21996,5.840366,8.343377,0,34.5845,28.65
2/6/2024 20:00,-70.9529,3.319977,1.984974,10.31903,-102.2579,57.4938,8.343377,0,5.840366,3.735458,0,-70.30455,23.4202,29.16626,26.29323,5.840366,8.343377,42.88535,43.23063,27.3
2/6/2024 21:00,-74.09475,3.322117,2.459583,13.14374,-89.85728,70.47305,0,0,5.840366,5.031247,0,-74.07304,22.00554,28.01282,25.00918,5.840366,0,37.83531,25.93837,27
2/6/2024 22:00,-65.94547,3.345223,2.166127,11.58319,-80.99961,75.77707,0,0,5.840366,5.04,0,-65.94547,22,27.49875,24.74938,5.840366,0,34.12133,10.80766,26.4
2/6/2024 23:00,-60.83111,3.349911,1.997372,10.6817,-75.1375,76.73926,0,0,5.840366,5.04,0,-60.83112,22,27.13025,24.56512,5.840366,0,31.64523,6.484594,26.05
2/7/2024,-55.14139,3.358429,1.606279,8.592477,-68.32343,79.62865,0,0,5.840366,5.04,0,-55.1414,22,26.82191,24.41096,5.840366,0,28.78026,0,25.25
2/7/2024 1:00,-52.67323,3.358975,1.628934,8.713486,-65.91229,82.73763,0,0,5.840366,5.04,0,-52.67323,22,26.56861,24.28431,5.840366,0,27.75833,0,25.3
2/7/2024 2:00,-49.75612,3.365259,1.53151,8.193042,-62.33269,78.66763,0,0,5.840366,5.04,0,-49.75612,22,26.34127,24.17063,5.840366,0,26.24752,0,25.1
2/7/2024 3:00,-47.3814,3.364577,1.482819,7.932941,-58.3368,73.65043,0,0,5.840366,5.04,0,-47.3814,22,26.13204,24.06602,5.840366,0,24.56047,0,25
2/7/2024 4:00,-44.97699,3.367857,1.405598,7.520398,-55.11474,72.01677,0,0,5.840366,5.04,0,-44.97699,22,25.93241,23.96621,5.840366,0,23.20103,0,24.85
2/7/2024 5:00,-43.58378,3.360581,1.457731,7.798907,-53.42768,78.95125,0,0,5.840366,5.04,0,-43.58378,22,25.74858,23.87429,5.840366,0,22.48449,2.161531,24.95
2/7/2024 6:00,-39.81576,3.378573,1.112634,5.955393,-50.03287,80.00272,0,0,5.840366,5.04,0,-39.81576,22,25.57846,23.78923,5.840366,0,21.06046,8.646124,24.25
