Date/Time,Sensible Cooling,Mech Vent + Nat Vent + Infiltration,External Infiltration,External Vent.,Total Cooling,Relative Humidity,Zone Heating,General Lighting,Miscellaneous,Computer + Equip,Occupancy,Solar Gains Exterior Windows,Zone Sensible Heating,Zone Sensible Cooling,Air Temperature,Radiant Temperature,Operative Temperature,Room Electricity,Lighting,Heating (Electricity),Cooling (Electricity),DHW (Electricity),Outside Dry-Bulb Temperature
,kW,ac/h,kW,kW,kW,%,kW,kW,kW,kW,kW,kW,kW,kW,°C,°C,°C,kW,kW,kW,kW,kW,°C
4/25/2024 7:00,-6.867977,3.466639,-2.125365,-11.34459,-8.225313,50.86525,0,0,0,5.840366,5.04,7.947357,0,-6.86798,22,24.08685,23.04343,5.840366,0,0,3.474417,25.93837,16.75
4/25/2024 8:00,0,3.452762,-2.115569,-11.43033,0,44.31482,0,0,0,5.840366,3.920637,15.56684,0,0,23.03161,24.37221,23.70191,5.840366,0,0,0,43.23063,17.75
4/25/2024 9:00,0,3.435346,-1.465795,-8.006218,0,35.43792,0,8.343377,0,5.840366,2.734965,19.42028,0,0,24.72603,24.9505,24.83826,5.840366,8.343377,0,0,32.42297,21
4/25/2024 10:00,0,3.429067,-1.089973,-5.93196,0,30.72148,0,8.343377,0,5.840366,0,19.685,0,0,25.56158,25.49117,25.52637,5.840366,8.343377,0,0,8.646124,22.75
4/25/2024 11:00,0,3.426384,-0.96439,-5.195144,0,26.55661,0,8.343377,0,5.840366,0,17.15458,0,0,26.22366,25.84745,26.03555,5.840366,8.343377,0,0,2.161531,23.75
4/25/2024 12:00,0,3.417635,-0.785665,-4.145146,0,26.72885,0,8.343377,0,5.840366,0,14.01364,0,0,26.72439,26.12722,26.42581,5.840366,8.343377,0,0,4.323063,24.75
4/25/2024 13:00,0,3.414379,-0.844942,-4.438384,0,28.73983,0,8.343377,2.503012,5.840366,1.449984,14.79166,0,0,27.46754,26.4785,26.97302,8.343378,8.343377,0,0,12.96918,25.375
4/25/2024 14:00,0,3.414863,-0.864936,-4.551794,0,30.95715,0,8.343377,2.503012,5.840366,2.716396,18.32619,0,0,28.00516,26.91156,27.45836,8.343378,8.343377,0,0,8.646124,25.875
4/25/2024 15:00,0,3.425186,-0.968565,-5.113733,0,30.71109,0,8.343377,2.503012,5.840366,3.232008,20.71538,0,0,28.39744,27.30084,27.84914,8.343378,8.343377,0,0,4.323063,26
4/25/2024 16:00,0,3.437671,-1.051239,-5.562454,0,29.01569,0,8.343377,2.503012,5.840366,3.151021,20.86744,0,0,28.61815,27.58995,28.10405,8.343378,8.343377,0,0,6.484594,26
4/25/2024 17:00,0,3.437333,-1.005189,-5.320842,0,30.21905,0,8.343377,0,5.840366,3.128068,17.42972,0,0,28.50105,27.71754,28.1093,5.840366,8.343377,0,0,12.96918,26
4/25/2024 18:00,0,3.425962,-1.191489,-6.298328,0,33.40622,0,8.343377,0,5.840366,2.725074,11.37061,0,0,28.21924,27.64101,27.93013,5.840366,8.343377,0,0,19.45378,25.25
4/25/2024 19:00,0,3.428679,-1.394101,-7.371867,0,40.55026,0,8.343377,0,5.840366,3.362679,0,0,0,27.70727,27.2613,27.48429,5.840366,8.343377,0,0,34.5845,24.25
4/25/2024 20:00,-39.12794,3.368782,0.015749,0.00486,-52.57245,52.07803,0,8.343377,0,5.840366,4.265949,0,0,-38.88799,22.50644,26.78712,24.64678,5.840366,8.343377,0,21.91119,43.23063,22.5
4/25/2024 21:00,-35.48552,3.407736,-0.306332,-1.62721,-43.22431,57.75868,0,0,0,5.840366,5.04,0,0,-35.48552,22,26.00026,24.00013,5.840366,0,0,18.05537,25.93837,21.25
4/25/2024 22:00,-28.88971,3.422541,-0.707,-3.767601,-35.43132,57.19616,0,0,0,5.840366,5.04,0,0,-28.88971,22,25.63231,23.81616,5.840366,0,0,14.80033,10.80766,20.25
4/25/2024 23:00,-23.87847,3.432201,-1.10998,-5.920343,-29.12734,57.75063,0,0,0,5.840366,5.04,0,0,-23.87847,22,25.35749,23.67874,5.840366,0,0,12.16654,6.484594,19.25
4/26/2024,-21.33014,3.440026,-1.210655,-6.458153,-26.20182,56.94162,0,0,0,5.840366,5.04,0,0,-21.33014,22,25.14139,23.57069,5.840366,0,0,10.9438,0,19
4/26/2024 1:00,-19.72897,3.438104,-1.21053,-6.457489,-23.90694,53.17407,0,0,0,5.840366,5.04,0,0,-19.72897,22,24.95546,23.47773,5.840366,0,0,9.984952,0,19
4/26/2024 2:00,-18.26658,3.440598,-1.21023,-6.45589,-21.98872,50.3614,0,0,0,5.840366,5.04,0,0,-18.26658,22,24.77671,23.38836,5.840366,0,0,9.183967,0,19
4/26/2024 3:00,-16.89191,3.439061,-1.21013,-6.455355,-20.06886,47.33652,0,0,0,5.840366,5.04,0,0,-16.89191,22,24.60422,23.30211,5.840366,0,0,8.381424,0,19
4/26/2024 4:00,-13.70323,3.448228,-1.513956,-8.078426,-16.23138,47.6601,0,0,0,5.840366,5.04,0,0,-13.70323,22,24.44643,23.22322,5.840366,0,0,6.777211,0,18.25
4/26/2024 5:00,-11.93915,3.453802,-1.615036,-8.618392,-14.13946,45.30253,0,0,0,5.840366,5.04,0,0,-11.93915,22,24.30492,23.15246,5.840366,0,0,5.902748,2.161531,18
4/26/2024 6:00,-11.13206,3.452097,-1.614912,-8.617722,-13.00677,42.23335,0,0,0,5.840366,5.04,1.566304,0,-11.13206,22,24.20952,23.10476,5.840366,0,0,5.434858,8.646124,18
4/26/2024 7:00,-11.53119,3.453113,-1.614722,-8.616721,-13.40865,40.77171,0,0,0,5.840366,5.04,7.960744,0,-11.53119,22,24.2828,23.1414,5.840366,0,0,5.639905,25.93837,18
4/26/2024 8:00,0,3.439618,-1.869985,-10.1152,0,39.53254,0,0,0,5.840366,3.87482,15.52382,0,0,23.42762,24.57559,24.0016,5.840366,0,0,0,43.23063,18.75
4/26/2024 9:00,0,3.44044,-1.661714,-9.061769,0,37.22073,0,8.343377,0,5.840366,2.691314,19.34089,0,0,24.72392,25.1475,24.93571,5.840366,8.343377,0,0,32.42297,20.5
4/26/2024 10:00,0,3.422813,-1.217933,-6.623641,0,36.32426,0,8.343377,0,5.840366,0,19.65746,0,0,25.64642,25.64591,25.64616,5.840366,8.343377,0,0,8.646124,22.5
4/26/2024 11:00,0,3.421031,-0.994107,-5.356503,0,37.81445,0,8.343377,0,5.840366,0,16.87169,0,0,26.29865,26.02469,26.16167,5.840366,8.343377,0,0,2.161531,23.75
4/26/2024 12:00,0,3.416909,-0.831263,-4.390202,0,36.98032,0,8.343377,0,5.840366,0,13.4881,0,0,26.84163,26.30167,26.57165,5.840366,8.343377,0,0,4.323063,24.75
4/26/2024 13:00,0,3.4121,-0.790541,-4.14327,0,35.36266,0,8.343377,2.503012,5.840366,1.427824,14.2107,0,0,27.70252,26.67299,27.18776,8.343378,8.343377,0,0,12.96918,25.75
4/26/2024 14:00,0,3.404563,-0.469857,-2.421545,0,32.0957,0,8.343377,2.503012,5.840366,2.596568,17.55736,0,0,28.61518,27.15522,27.8852,8.343378,8.343377,0,0,8.646124,27.5
4/26/2024 15:00,0,3.410039,-0.470948,-2.421771,0,29.55946,0,8.343377,2.503012,5.840366,2.95415,19.2821,0,0,29.11562,27.5898,28.35271,8.343378,8.343377,0,0,4.323063,28
4/26/2024 16:00,0,3.424658,-0.572831,-2.958682,0,28.55444,0,8.343377,2.503012,5.840366,2.866789,18.94107,0,0,29.3779,27.88763,28.63277,8.343378,8.343377,0,0,6.484594,28
4/26/2024 17:00,0,3.42243,-0.74217,-3.87805,0,30.09313,0,8.343377,0,5.840366,2.881546,17.10005,0,0,29.06551,28.04135,28.55343,5.840366,8.343377,0,0,12.96918,27.25
4/26/2024 18:00,0,3.421894,-1.01242,-5.314926,0,32.52762,0,8.343377,0,5.840366,2.565039,11.66044,0,0,28.75632,27.98215,28.36924,5.840366,8.343377,0,0,19.45378,26.25
4/26/2024 19:00,0,3.427519,-1.243328,-6.538018,0,36.31349,0,8.343377,0,5.840366,3.174965,0,0,0,28.24464,27.60196,27.9233,5.840366,8.343377,0,0,34.5845,25.175
4/26/2024 20:00,-44.2191,3.365276,0.389595,2.005718,-56.82883,44.5966,0,8.343377,0,5.840366,4.173965,0,0,-43.92894,22.5362,27.1081,24.82215,5.840366,8.343377,0,23.70643,43.23063,23.475
4/26/2024 21:00,-40.66977,3.393275,0.09234,0.502522,-48.16307,51.79884,0,0,0,5.840366,5.04,0,0,-40.66977,22,26.27284,24.13642,5.840366,0,0,20.11841,25.93837,22.25
4/26/2024 22:00,-33.70907,3.412435,-0.306176,-1.626384,-40.83969,52.66346,0,0,0,5.840366,5.04,0,0,-33.70907,22,25.8863,23.94315,5.840366,0,0,17.06114,10.80766,21.25
4/26/2024 23:00,-28.52097,3.419374,-0.70691,-3.767126,-34.10455,51.39304,0,0,0,5.840366,5.04,0,0,-28.52097,22,25.59768,23.79884,5.840366,0,0,14.24785,6.484594,20.25
4/27/2024,-25.79782,3.424858,-0.807402,-4.303964,-31.21567,55.42696,0,0,0,5.840366,5.04,0,0,-25.79782,22,25.36555,23.68277,5.840366,0,0,13.04158,0,20
4/27/2024 1:00,-27.97183,3.401848,-0.206688,-1.094902,-34.24034,62.21562,0,0,0,5.840366,5.04,0,0,-27.97183,22,25.18603,23.59301,5.840366,0,0,14.3049,0,21.5
4/27/2024 2:00,-23.8488,3.41924,-0.607159,-3.234228,-30.04967,68.23043,0,0,0,5.840366,5.04,0,0,-23.8488,22,25.00012,23.50006,5.840366,0,0,12.5546,0,20.5
4/27/2024 3:00,-17.22846,3.448244,-1.413477,-7.541649,-21.66412,60.90366,0,0,0,5.840366,5.04,0,0,-17.22846,22,24.81495,23.40747,5.840366,0,0,9.049299,0,18.5
4/27/2024 4:00,-14.65581,3.448102,-1.616447,-8.625922,-17.92009,57.88408,0,0,0,5.840366,5.04,0,0,-14.65581,22,24.65829,23.32915,5.840366,0,0,7.483651,0,18
4/27/2024 5:00,-11.46417,3.458446,-1.922557,-10.26117,-14.1911,64.15854,0,0,0,5.840366,5.04,0,0,-11.46417,22,24.4978,23.2489,5.840366,0,0,5.925797,2.161531,17.25
4/27/2024 6:00,-9.868501,3.466289,-2.024063,-10.80344,-12.376,62.83381,0,0,0,5.840366,5.04,1.588293,0,-9.868502,22,24.38342,23.19171,5.840366,0,0,5.173249,8.646124,17
4/27/2024 7:00,-10.17657,3.463585,-2.023845,-10.80226,-12.54739,58.27884,0,0,0,5.840366,5.04,8.072244,0,-10.17657,22,24.44125,23.22062,5.840366,0,0,5.284965,25.93837,17
4/27/2024 8:00,0,3.431842,-1.992691,-10.7599,0,57.83991,0,0,0,5.840366,3.879091,15.79968,0,0,23.47029,24.73206,24.10118,5.840366,0,0,0,43.23063,18.5
4/27/2024 9:00,0,3.432018,-1.528728,-8.353424,0,50.29166,0,8.343377,0,5.840366,2.655024,19.56227,0,0,25.14513,25.33237,25.23875,5.840366,8.343377,0,0,32.42297,21.25
4/27/2024 10:00,0,3.428209,-1.188947,-6.469071,0,42.6083,0,8.343377,0,5.840366,0,19.64171,0,0,25.81767,25.84397,25.83082,5.840366,8.343377,0,0,8.646124,22.75
4/27/2024 11:00,0,3.425414,-1.050019,-5.663008,0,37.23106,0,8.343377,0,5.840366,0,17.0284,0,0,26.44652,26.18033,26.31342,5.840366,8.343377,0,0,2.161531,23.75
4/27/2024 12:00,0,3.424662,-0.860733,-4.575389,0,30.14487,0,8.343377,0,5.840366,0,14.05153,0,0,26.9327,26.41942,26.67606,5.840366,8.343377,0,0,4.323063,24.75
4/27/2024 13:00,0,3.410492,-0.793687,-4.200896,0,30.18791,0,8.343377,2.503012,5.840366,1.417358,14.79782,0,0,27.80704,26.76714,27.28709,8.343378,8.343377,0,0,12.96918,25.825
4/27/2024 14:00,0,3.413829,-0.693189,-3.661203,0,30.11255,0,8.343377,2.503012,5.840366,2.596771,18.08732,0,0,28.48565,27.23993,27.86279,8.343378,8.343377,0,0,8.646124,26.775
4/27/2024 15:00,0,3.41673,-0.78563,-4.148404,0,29.3892,0,8.343377,2.503012,5.840366,3.043472,20.78387,0,0,28.94343,27.68859,28.31601,8.343378,8.343377,0,0,4.323063,27
4/27/2024 16:00,0,3.434875,-0.943487,-4.991498,0,32.02731,0,8.343377,2.503012,5.840366,2.958621,21.27562,0,0,29.12806,28.01799,28.57302,8.343378,8.343377,0,0,6.484594,26.775
4/27/2024 17:00,0,3.435456,-0.866698,-4.58815,0,31.39737,0,8.343377,0,5.840366,2.94689,19.07401,0,0,29.08479,28.19127,28.63803,5.840366,8.343377,0,0,12.96918,26.925
4/27/2024 18:00,0,3.424578,-1.044124,-5.514137,0,31.27026,0,8.343377,0,5.840366,2.537094,12.28713,0,0,28.85646,28.136,28.49623,5.840366,8.343377,0,0,19.45378,26.25
4/27/2024 19:00,0,3.427386,-1.40819,-7.447527,0,35.17744,0,8.343377,0,5.840366,3.177578,0,0,0,28.15334,27.71708,27.93521,5.840366,8.343377,0,0,34.5845,24.65
4/27/2024 20:00,-44.107,3.362078,0.338942,1.747646,-56.5758,47.45435,0,8.343377,0,5.840366,4.216653,0,0,-43.83474,22.48126,27.19877,24.84002,5.840366,8.343377,0,23.57431,43.23063,23.3
4/27/2024 21:00,-41.49152,3.392642,0.092369,0.502676,-49.99725,56.82846,0,0,0,5.840366,5.04,0,0,-41.49152,22,26.35485,24.17742,5.840366,0,0,20.87927,25.93837,22.25
4/27/2024 22:00,-32.42084,3.416603,-0.607057,-3.233693,-40.03578,62.25325,0,0,0,5.840366,5.04,0,0,-32.42084,22,25.95135,23.97567,5.840366,0,0,16.72009,10.80766,20.5
4/27/2024 23:00,-28.45114,3.423481,-0.807757,-4.305851,-35.41046,63.11911,0,0,0,5.840366,5.04,0,0,-28.45114,22,25.65972,23.82986,5.840366,0,0,14.78797,6.484594,20
4/28/2024,-24.33897,3.43447,-1.110087,-5.92092,-30.29554,61.91465,0,0,0,5.840366,5.04,0,0,-24.33897,22,25.41252,23.70626,5.840366,0,0,12.65129,0,19.25
4/28/2024 1:00,-20.84655,3.440314,-1.363067,-7.27235,-25.82836,62.28914,0,0,0,5.840366,5.04,0,0,-20.84655,22,25.19416,23.59708,5.840366,0,0,10.78507,0,18.625
4/28/2024 2:00,-19.8917,3.440016,-1.261684,-6.730753,-24.79671,62.78797,0,0,0,5.840366,5.04,0,0,-19.8917,22,25.01074,23.50537,5.840366,0,0,10.3544,0,18.875
4/28/2024 3:00,-14.87852,3.457612,-1.820125,-9.713979,-18.43335,59.45096,0,0,0,5.840366,5.04,0,0,-14.87852,22,24.83349,23.41675,5.840366,0,0,7.696594,0,17.5
4/28/2024 4:00,-12.26963,3.463032,-2.023845,-10.80226,-15.05434,57.78193,0,0,0,5.840366,5.04,0,0,-12.26963,22,24.67506,23.33753,5.840366,0,0,6.283922,0,17
4/28/2024 5:00,-11.10524,3.46331,-2.023845,-10.80226,-13.61298,58.0105,0,0,0,5.840366,5.04,0,0,-11.10524,22,24.53454,23.26727,5.840366,0,0,5.680543,2.161531,17
4/28/2024 6:00,-10.29742,3.463507,-2.023845,-10.80226,-12.63388,58.18193,0,0,0,5.840366,5.04,1.499812,0,-10.29742,22,24.44721,23.22361,5.840366,0,0,5.279075,8.646124,17
4/28/2024 7:00,-12.55101,3.456694,-1.717561,-9.166086,-15.35683,54.87146,0,0,0,5.840366,5.04,7.578603,0,-12.55101,22,24.50939,23.25469,5.840366,0,0,6.453512,25.93837,17.75
4/28/2024 8:00,0,3.432837,-1.739577,-9.432376,0,47.76085,0,0,0,5.840366,4.786133,14.94075,0,0,23.84791,24.81508,24.3315,5.840366,0,0,0,43.23063,19.5
4/28/2024 9:00,0,3.432516,-1.539305,-8.453101,0,42.59916,0,8.343377,0,5.840366,4.279,18.85119,0,0,25.41461,25.44462,25.42962,5.840366,8.343377,0,0,32.42297,21.5
4/28/2024 10:00,0,3.428205,-1.177478,-6.502987,0,37.72254,0,8.343377,0,5.840366,3.895846,19.29662,0,0,26.52001,25.9851,26.25255,5.840366,8.343377,0,0,8.646124,23.5
4/28/2024 11:00,0,3.418881,-0.765147,-4.201992,0,33.22607,0,8.343377,0,5.840366,3.424368,16.8021,0,0,27.4431,26.42745,26.93527,5.840366,8.343377,0,0,2.161531,25.5
4/28/2024 12:00,0,3.435843,-0.923557,-4.960157,0,30.9381,0,8.343377,0,5.840366,2.90471,13.34985,0,0,27.56199,26.73673,27.14936,5.840366,8.343377,0,0,4.323063,25.25
4/28/2024 13:00,0,3.41817,-0.821748,-4.334776,0,30.21996,0,8.343377,2.503012,5.840366,2.038661,13.26467,0,0,28.15688,27.01221,27.58454,8.343378,8.343377,0,0,12.96918,26.125
4/28/2024 14:00,0,3.436932,-1.52391,-8.038115,0,29.47179,0,8.343377,2.503012,5.840366,1.326971,16.04455,0,0,27.6804,27.33494,27.50767,8.343378,8.343377,0,0,8.646124,23.875
4/28/2024 15:00,0,3.414675,-0.95278,-4.959591,0,28.49189,0,8.343377,2.503012,5.840366,0.691924,18.4104,0,0,28.35751,27.5866,27.97205,8.343378,8.343377,0,0,4.323063,26
4/28/2024 16:00,0,3.419695,-1.059983,-5.521542,0,32.94419,0,8.343377,2.503012,5.840366,0,18.36709,0,0,28.52413,27.87573,28.19993,8.343378,8.343377,0,0,6.484594,25.875
4/28/2024 17:00,0,3.43539,-0.999826,-5.213227,0,36.61074,0,8.343377,0,5.840366,0,16.95761,0,0,28.3824,27.98052,28.18146,5.840366,8.343377,0,0,12.96918,25.875
4/28/2024 18:00,0,3.435691,-0.976623,-5.077416,0,35.22251,0,8.343377,0,5.840366,0,11.81269,0,0,28.44503,27.95507,28.20005,5.840366,8.343377,0,0,19.45378,26
4/28/2024 19:00,0,3.415607,-1.231933,-6.412046,0,40.6058,0,8.343377,0,5.840366,0,0,0,0,27.80004,27.58468,27.69236,5.840366,8.343377,0,0,34.5845,24.725
4/28/2024 20:00,-40.67862,3.356052,0.328237,1.663165,-55.21758,54.15808,0,8.343377,0,5.840366,0.8634452,0,0,-40.43066,22.55891,27.07979,24.81935,5.840366,8.343377,0,23.02225,43.23063,23.325
4/28/2024 21:00,-35.52847,3.402694,-0.206746,-1.095207,-43.83973,63.49216,0,0,0,5.840366,1.008,0,0,-35.52847,22,26.24766,24.12383,5.840366,0,0,18.29472,25.93837,21.5
4/28/2024 22:00,-31.4844,3.417668,-0.526497,-2.803338,-39.42482,62.71479,0,0,0,5.840366,4.032,0,0,-31.4844,22,25.87678,23.93839,5.840366,0,0,16.46285,10.80766,20.7
4/28/2024 23:00,-29.48367,3.411705,-0.446378,-2.375332,-36.40099,60.52131,0,0,0,5.840366,4.032,0,0,-29.48367,22,25.60392,23.80196,5.840366,0,0,15.20092,6.484594,20.9
4/29/2024,-28.41878,3.413277,-0.406291,-2.161194,-35.22114,61.22769,0,0,0,5.840366,5.04,0,0,-28.41878,22,25.37714,23.68857,5.840366,0,0,14.71352,0,21
4/29/2024 1:00,-22.31458,3.432523,-1.069906,-5.706267,-27.56219,60.29669,0,0,0,5.840366,5.04,0,0,-22.31458,22,25.152,23.576,5.840366,0,0,11.51467,0,19.35
4/29/2024 2:00,-21.71039,3.429135,-0.928487,-4.950792,-26.83604,60.63604,0,0,0,5.840366,5.04,0,0,-21.71039,22,24.9844,23.4922,5.840366,0,0,11.21069,0,19.7
4/29/2024 3:00,-19.20139,3.434454,-1.110033,-5.920633,-23.73347,60.78849,0,0,0,5.840366,5.04,0,0,-19.20139,22,24.82298,23.41149,5.840366,0,0,9.914414,0,19.25
4/29/2024 4:00,-15.33363,3.451154,-1.514395,-8.080755,-18.90983,56.27132,0,0,0,5.840366,5.04,0,0,-15.33363,22,24.65908,23.32954,5.840366,0,0,7.899066,0,18.25
4/29/2024 5:00,-13.49083,3.451269,-1.615665,-8.621739,-16.25511,50.90137,0,0,0,5.840366,5.04,0,0,-13.49083,22,24.50762,23.25381,5.840366,0,0,6.788915,2.161531,18
4/29/2024 6:00,-12.62126,3.449028,-1.616086,-8.623995,-15.16273,54.14249,0,0,0,5.840366,5.04,1.58589,0,-12.62126,22,24.40882,23.20441,5.840366,0,0,6.337942,8.646124,18
4/29/2024 7:00,-11.00377,3.460303,-1.921806,-10.25717,-13.44091,57.97967,0,0,0,5.840366,5.04,7.928093,0,-11.00377,22,24.46932,23.23466,5.840366,0,0,5.658992,25.93837,17.25
4/29/2024 8:00,0,3.437084,-1.810563,-9.826156,0,49.57559,0,0,0,5.840366,4.808519,15.49471,0,0,23.7798,24.79254,24.28617,5.840366,0,0,0,43.23063,19.25
4/29/2024 9:00,0,3.437889,-1.726476,-9.451409,0,43.79902,0,8.343377,0,5.840366,4.305527,19.15157,0,0,25.12833,25.43891,25.28362,5.840366,8.343377,0,0,32.42297,20.75
4/29/2024 10:00,0,3.433719,-1.425324,-7.83403,0,40.75078,0,8.343377,0,5.840366,4.012629,18.82016,0,0,26.13881,25.93714,26.03798,5.840366,8.343377,0,0,8.646124,22.5
4/29/2024 11:00,0,3.42379,-1.009243,-5.519198,0,37.3328,0,8.343377,0,5.840366,3.541929,15.93894,0,0,27.06485,26.30672,26.68579,5.840366,8.343377,0,0,2.161531,24.5
4/29/2024 12:00,0,3.429392,-0.943481,-5.095449,0,42.7036,0,8.343377,0,5.840366,3.000262,12.94461,0,0,27.37321,26.55483,26.96402,5.840366,8.343377,0,0,4.323063,25
4/29/2024 13:00,0,3.413983,-0.975526,-5.207822,0,47.47296,0,8.343377,2.503012,5.840366,2.080853,13.59366,0,0,27.82094,26.81505,27.318,8.343378,8.343377,0,0,12.96918,25.375
4/29/2024 14:00,0,3.435584,-0.90843,-4.816134,0,47.30917,0,8.343377,2.503012,5.840366,1.338663,16.4401,0,0,28.15165,27.15764,27.65465,8.343378,8.343377,0,0,8.646124,25.875
4/29/2024 15:00,0,3.408395,-0.729756,-3.830732,0,45.75962,0,8.343377,2.503012,5.840366,0.6482399,18.07312,0,0,28.57202,27.48743,28.02973,8.343378,8.343377,0,0,4.323063,26.75
4/29/2024 16:00,0,3.417238,-0.968872,-5.086671,0,45.10001,0,8.343377,2.503012,5.840366,0,17.80203,0,0,28.5412,27.7345,28.13785,8.343378,8.343377,0,0,6.484594,26.1
4/29/2024 17:00,0,3.432884,-0.926707,-4.858893,0,44.30443,0,8.343377,0,5.840366,0,14.48237,0,0,28.28359,27.79381,28.0387,5.840366,8.343377,0,0,12.96918,25.95
4/29/2024 18:00,0,3.429325,-1.113276,-5.834134,0,45.13681,0,8.343377,0,5.840366,0,9.04005,0,0,28.05046,27.71133,27.8809,5.840366,8.343377,0,0,19.45378,25.25
4/29/2024 19:00,0,3.432782,-1.357583,-7.117541,0,42.80449,0,8.343377,0,5.840366,0,0,0,0,27.35557,27.38074,27.36816,5.840366,8.343377,0,0,34.5845,23.95
4/29/2024 20:00,-38.24498,3.364846,0.015892,0.014255,-50.45364,54.5874,0,8.343377,0,5.840366,0.8758592,0,0,-38.03187,22.40442,26.90965,24.65703,5.840366,8.343377,0,21.05954,43.23063,22.4
4/29/2024 21:00,-35.75248,3.402757,-0.007044,-0.028401,-44.32105,59.52082,0,0,0,5.840366,1.008,0,0,-35.75248,22,26.13349,24.06675,5.840366,0,0,18.506,25.93837,22
4/29/2024 22:00,-32.69722,3.401653,-0.186503,-0.98708,-40.01051,59.28668,0,0,0,5.840366,4.032,0,0,-32.69722,22,25.77941,23.88971,5.840366,0,0,16.71754,10.80766,21.55
4/29/2024 23:00,-29.07315,3.415455,-0.366174,-1.946877,-35.9863,58.45331,0,0,0,5.840366,4.032,0,0,-29.07315,22,25.50081,23.7504,5.840366,0,0,15.03701,6.484594,21.1
4/30/2024,-27.54442,3.405399,-0.406441,-2.161999,-33.61968,61.7587,0,0,0,5.840366,5.04,0,0,-27.54442,22,25.27654,23.63827,5.840366,0,0,14.05183,0,21
4/30/2024 1:00,-25.25639,3.42086,-0.496379,-2.642457,-31.83231,64.49615,0,0,0,5.840366,5.04,0,0,-25.25639,22,25.07635,23.53818,5.840366,0,0,13.30552,0,20.775
4/30/2024 2:00,-22.20241,3.421973,-0.737193,-3.928898,-27.34437,58.06363,0,0,0,5.840366,5.04,0,0,-22.20241,22,24.8951,23.44755,5.840366,0,0,11.42962,0,20.175
4/30/2024 3:00,-20.4108,3.427048,-0.807448,-4.304201,-25.08302,58.45696,0,0,0,5.840366,5.04,0,0,-20.4108,22,24.73321,23.3666,5.840366,0,0,10.48427,0,20
4/30/2024 4:00,-18.23914,3.429377,-0.958582,-5.111563,-22.35353,58.68715,0,0,0,5.840366,5.04,0,0,-18.23914,22,24.58346,23.29173,5.840366,0,0,9.343298,0,19.625
4/30/2024 5:00,-15.88889,3.439438,-1.160129,-6.18824,-19.55704,57.52563,0,0,0,5.840366,5.04,0,0,-15.88889,22,24.45211,23.22605,5.840366,0,0,8.175609,2.161531,19.125
4/30/2024 6:00,-12.84274,3.446937,-1.514661,-8.082184,-15.63064,55.84845,0,0,0,5.840366,5.04,1.602549,0,-12.84274,22,24.36177,23.18089,5.840366,0,0,6.538702,8.646124,18.25
4/30/2024 7:00,-12.23839,3.456626,-1.676553,-8.947024,-14.90176,52.94994,0,0,0,5.840366,5.04,7.961493,0,-12.23839,22,24.43906,23.21953,5.840366,0,0,6.272047,25.93837,17.85
4/30/2024 8:00,0,3.418373,-1.50003,-8.152776,0,50.42344,0,0,0,5.840366,3.833191,15.4759,0,0,23.96353,24.78099,24.37226,5.840366,0,0,0,43.23063,20.2
4/30/2024 9:00,0,3.420287,-1.229379,-6.769612,0,46.96003,0,8.343377,0,5.840366,2.53623,19.12548,0,0,25.6581,25.45134,25.55472,5.840366,8.343377,0,0,32.42297,22.5
4/30/2024 10:00,0,3.421441,-0.981666,-5.365969,0,48.15405,0,8.343377,0,5.840366,0,19.09541,0,0,26.2252,25.93712,26.08116,5.840366,8.343377,0,0,8.646124,23.675
4/30/2024 11:00,0,3.409954,-0.806123,-4.366442,0,50.31712,0,8.343377,0,5.840366,0,16.19641,0,0,26.80392,26.24409,26.52401,5.840366,8.343377,0,0,2.161531,24.725
4/30/2024 12:00,0,3.410293,-0.608831,-3.239027,0,45.9957,0,8.343377,0,5.840366,0,12.91398,0,0,27.2951,26.47473,26.88492,5.840366,8.343377,0,0,4.323063,25.75
4/30/2024 13:00,0,3.406049,-0.590662,-3.131676,0,40.88847,0,8.343377,2.503012,5.840366,1.373298,13.74367,0,0,28.07449,26.79473,27.43461,8.343378,8.343377,0,0,12.96918,26.6
4/30/2024 14:00,0,3.408137,-0.64553,-3.431646,0,39.21961,0,8.343377,2.503012,5.840366,2.554198,16.58409,0,0,28.55305,27.20886,27.88096,8.343378,8.343377,0,0,8.646124,26.95
4/30/2024 15:00,0,3.394559,-0.341936,-1.797914,0,38.84551,0,8.343377,2.503012,5.840366,2.983763,18.43985,0,0,29.31682,27.62341,28.47011,8.343378,8.343377,0,0,4.323063,28.5
4/30/2024 16:00,0,3.415476,-0.848073,-4.502312,0,40.138,0,8.343377,2.503012,5.840366,2.815213,19.2834,0,0,29.1679,27.96081,28.56435,8.343378,8.343377,0,0,6.484594,27.05
4/30/2024 17:00,0,3.430071,-1.058169,-5.64808,0,41.36625,0,8.343377,0,5.840366,3.034248,16.85135,0,0,28.75754,28.05142,28.40448,5.840366,8.343377,0,0,12.96918,26.1
4/30/2024 18:00,0,3.439242,-1.074726,-5.705564,0,41.78502,0,8.343377,0,5.840366,2.62843,11.23255,0,0,28.69119,28.00301,28.3471,5.840366,8.343377,0,0,19.45378,26
4/30/2024 19:00,0,3.430553,-1.725408,-9.183847,0,45.66779,0,8.343377,0,5.840366,3.252572,0,0,0,27.69147,27.62275,27.65711,5.840366,8.343377,0,0,34.5845,23.375
